Original ID,Master Question,Category,Ground Truth,Answer,Source,has_ground_truth
Q032,Học phần được đánh giá dựa trên những thành phần điểm nào?,academic_rules,"Việc đánh giá học phần thường gồm các thành phần điểm như điểm chuyên cần/quá trình, điểm giữa kỳ và điểm cuối kỳ, với trọng số được quy định trong đề cương chi tiết học phần, theo Điều 21 của Quy định công tác học vụ.","Đối với học phần lý thuyết hoặc học phần lý thuyết kết hợp thực hành, điểm học phần được đánh giá qua tối thiểu hai điểm thành phần, bao gồm: điểm bài tập, điểm kiểm tra giữa kỳ, điểm thực hành, điểm đánh giá nhận thức, điểm tham gia thảo luận, điểm chuyên cần, điểm đồ án,... và điểm thi kết thúc học phần.

Đối với học phần thực hành, điểm học phần được tính bằng điểm trung bình của các bài thực hành.

Ngoài ra, đối với các học phần có khối lượng nhỏ hơn 02 tín chỉ, có thể chỉ có điểm của một loại hình đánh giá. Phương pháp đánh giá cụ thể cho từng học phần sẽ được công bố trong đề cương chi tiết học phần.",quychehocvu.md,True
Q033,"Trong chương trình đào tạo ngành Trí tuệ nhân tạo, học phần có mã số CT199 tên là gì?",academic_program,"Học phần có mã số CT199 là ""Quy hoạch tuyến tính"".","Trong chương trình đào tạo ngành Trí tuệ nhân tạo, học phần có mã số CT199 có tên là: **Quy hoạch tuyến tính**.

---
📌 **Nguồn tham khảo:** [Khung chương trình đào tạo](/api/pdfs/108_7480107_TriTueNhanTao.pdf)",108_7480107_TriTueNhanTao.md,True
Q034,Hạng tốt nghiệp của sinh viên được xếp dựa trên tiêu chí nào?,academic_rules,"Hạng tốt nghiệp (Xuất sắc, Giỏi, Khá, Trung bình...) được xếp chủ yếu dựa trên điểm trung bình chung tích lũy toàn khóa, có thể bị điều chỉnh giảm một mức nếu sinh viên bị kỷ luật hoặc thi lại/học lại quá số lần quy định, theo Điều 34 của Quy định công tác học vụ.","Hạng tốt nghiệp của sinh viên được xác định căn cứ vào điểm trung bình chung tích lũy (ĐTBCTL) theo các mức cụ thể như sau:

*   **Loại xuất sắc:** từ 3,60 đến 4,00.
*   **Loại giỏi:** từ 3,20 đến 3,59.
*   **Loại khá:** từ 2,50 đến 3,19.
*   **Loại trung bình:** từ 2,00 đến 2,49.

Ngoài ra, hạng tốt nghiệp loại xuất sắc và loại giỏi sẽ bị giảm một mức nếu sinh viên thuộc một trong các trường hợp sau:
1. Có khối lượng các học phần bị điểm F vượt quá 5% so với tổng số tín chỉ quy định của chương trình đào tạo (không tính khối lượng học phần học cải thiện điểm bị điểm F).
2. Đã bị kỷ luật từ mức cảnh cáo cấp Trường trở lên trong thời gian học.",quychehocvu.md,True
Q035,Mục tiêu đào tạo chung của ngành Công nghệ thông tin là gì?,academic_program,"Mục tiêu của ngành Công nghệ thông tin (CNTT) là đào tạo kỹ sư CNTT có sức khỏe, phẩm chất đạo đức, kiến thức vững chắc và kỹ năng thuần thục để có khả năng vận dụng các giải pháp và sản phẩm CNTT, đảm nhận vị trí nghề nghiệp trong lĩnh vực CNTT, thăng tiến đến vị trí lãnh đạo, tham gia nghiên cứu hoặc tiếp tục học cao hơn trong lĩnh vực này.","Mục tiêu đào tạo chung của ngành Công nghệ thông tin (CNTT) là đào tạo kỹ sư CNTT có sức khỏe, phẩm chất đạo đức, kiến thức vững chắc và kỹ năng thuần thục để có khả năng vận dụng các giải pháp và sản phẩm CNTT, đảm nhận vị trí nghề nghiệp trong lĩnh vực CNTT, thăng tiến đến vị trí lãnh đạo, tham gia nghiên cứu hoặc tiếp tục học cao hơn trong lĩnh vực này.

---
📌 **Nguồn tham khảo:** [2. Mục tiêu đào tạo](/api/pdfs/66_7480201_CongNgheThongTin.pdf)",66_7480201_CongNgheThongTin.md,True
Q036,"Học phần ""Nghiệp vụ thông minh"" (ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao) yêu cầu học phần tiên quyết nào?",academic_program,"Học phần ""Nghiệp vụ thông minh"" yêu cầu học phần tiên quyết: CT112H.","Chào bạn, dựa trên thông tin chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao (mã ngành 7480103C), học phần ""Nghiệp vụ thông minh"" (mã số: CT255H) có yêu cầu học phần tiên quyết là:

* **Phân tích và thiết kế hệ thống** (mã số: CT112H)

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/71_7480103C_KyThuatPhanMem_CTCLC.pdf)",71_7480103C_KyThuatPhanMem_CTCLC.md,True
Q037,"Trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao), học phần có mã số FL100H tên là gì?",academic_program,"Học phần có mã số FL100H là ""Thi đánh giá năng lực tiếng Anh (*)"".","Học phần có mã số FL100H trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao) có tên là: **Thi đánh giá năng lực tiếng Anh**.

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO CHẤT LƯỢNG CAO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo](/api/pdfs/67_7480201C_CongNgheThongTin_CTCLC.pdf)",67_7480201C_CongNgheThongTin_CTCLC.md,True
Q038,Mã ngành của chương trình đào tạo Hệ thống thông tin là gì?,academic_program,Mã ngành của ngành Hệ thống thông tin là: 7480104.,"Mã ngành của chương trình đào tạo Hệ thống thông tin tại Trường Đại học Cần Thơ như sau:

*   **Trình độ Đại học:** 7480104
*   **Trình độ Thạc sĩ:** 8480104

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/68_7480104_HeThongThongTin.pdf) · [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ THẠC SĨ](/api/pdfs/S8480104.pdf)",68_7480104_HeThongThongTin.md,True
Q039,"Học phần ""Nghiệp vụ thông minh"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Nghiệp vụ thông minh có mã số CT255H, số tín chỉ là 3 (Tự chọn), số tiết là 30 LT, 30 TH.","Học phần ""Nghiệp vụ thông minh"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao có thông tin như sau:

- Mã số: CT255H
- Số tín chỉ: 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/71_7480103C_KyThuatPhanMem_CTCLC.pdf)",71_7480103C_KyThuatPhanMem_CTCLC.md,True
Q040,"Học phần ""Phân tích và thiết kế hệ thống thông tin"" (ngành Hệ thống thông tin) yêu cầu học phần tiên quyết nào?",academic_program,"Học phần ""Phân tích và thiết kế hệ thống thông tin"" yêu cầu học phần tiên quyết: CT180.","Học phần ""Phân tích và thiết kế hệ thống"" (Mã số: CT112H) trong chương trình đào tạo ngành Hệ thống thông tin yêu cầu học phần tiên quyết là: **Cơ sở dữ liệu** (Mã số: CT110H).

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo/](/api/pdfs/69_7480104C_HeThongThongTin_CTCLC.pdf)",68_7480104_HeThongThongTin.md,True
Q041,"Chuẩn đầu ra (PLO) thuộc phần ""Khối kiến thức giáo dục đại cương"" của ngành Mạng máy tính và truyền thông dữ liệu gồm những nội dung gì?",academic_program,"Áp dụng các nguyên tắc chính trị, xã hội, pháp luật, quốc phòng - an ninh, rèn luyện thể chất, đạo đức và trách nhiệm nghề nghiệp theo các quy định hiện hành (PLO1) Vận dụng kiến thức nền tảng về toán học, năng lực số vào giải quyết bài toán kỹ thuật mạng (PLO2) Sử dụng tiếng Anh hoặc tiếng Pháp tương đương trình độ bậc 3/6 Khung năng lực ngoại ngữ của Việt Nam (B1 theo khung tham chiếu Châu Âu) (PLO3)","Chào bạn, với tư cách là trợ lý ảo tư vấn học vụ của Trường Đại học Cần Thơ, tôi xin giải đáp thắc mắc của bạn về các chuẩn đầu ra (PLO) thuộc khối kiến thức giáo dục đại cương của ngành Mạng máy tính và truyền thông dữ liệu như sau:

Các chuẩn đầu ra (PLO) thuộc khối kiến thức giáo dục đại cương bao gồm:

- **PLO1:** Áp dụng các nguyên tắc chính trị, xã hội, pháp luật, quốc phòng - an ninh, rèn luyện thể chất, đạo đức và trách nhiệm nghề nghiệp theo các quy định hiện hành.
- **PLO2:** Vận dụng kiến thức nền tảng về toán học, năng lực số vào giải quyết bài toán kỹ thuật mạng.
- **PLO3:** Sử dụng tiếng Anh hoặc tiếng Pháp tương đương trình độ bậc 3/6 Khung năng lực ngoại ngữ của Việt Nam (B1 theo khung tham chiếu Châu Âu).

---
📌 **Nguồn tham khảo:** [3.1.1 Khối kiến thức giáo dục đại cương](/api/pdfs/72_7480102_MangMayTinhVaTruyenThongDuLieu.pdf)",72_7480102_MangMayTinhVaTruyenThongDuLieu.md,True
Q042,"Trong chương trình đào tạo ngành Mạng máy tính và truyền thông dữ liệu, học phần có mã số XH024 tên là gì?",academic_program,"Học phần có mã số XH024 là ""Anh văn căn bản 2 (*)"".","Học phần có mã số XH024 trong chương trình đào tạo ngành Mạng máy tính và truyền thông dữ liệu có tên là: **Anh văn căn bản 2**.

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/72_7480102_MangMayTinhVaTruyenThongDuLieu.pdf) · [Khung chương trình đào tạo](/api/pdfs/72_7480102_MangMayTinhVaTruyenThongDuLieu.pdf)",72_7480102_MangMayTinhVaTruyenThongDuLieu.md,True
Q043,"Khối kiến thức ""Khối kiến thức Tiếng Anh tăng cường"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao có tổng cộng bao nhiêu tín chỉ?",academic_program,"Khối kiến thức ""Khối kiến thức Tiếng Anh tăng cường"" của ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao: 17 TC (Bắt buộc: 17 TC; Tự chọn: 0 TC).","Khối kiến thức ""Khối kiến thức Tiếng Anh tăng cường"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao có tổng cộng 17 tín chỉ (tất cả đều là tín chỉ bắt buộc).

Chi tiết các học phần trong khối này bao gồm:
* **Nghe nói và ngữ âm thực hành (*)** (Mã số: FL010H): 4 tín chỉ
* **Đọc hiểu (*)** (Mã số: FL011H): 3 tín chỉ
* **Viết (*)** (Mã số: FL012H): 3 tín chỉ
* **Ngữ pháp ứng dụng (*)** (Mã số: FL013H): 2 tín chỉ
* **Kỹ năng thuyết trình (*)** (Mã số: FL014H): 3 tín chỉ
* **Thi đánh giá năng lực tiếng Anh (*)** (Mã số: FL100H): 2 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/71_7480103C_KyThuatPhanMem_CTCLC.pdf) · [Khung chương trình đào tạo](/api/pdfs/71_7480103C_KyThuatPhanMem_CTCLC.pdf)",71_7480103C_KyThuatPhanMem_CTCLC.md,True
Q044,"Học phần ""Đồ họa máy tính"" trong chương trình đào tạo ngành Khoa học máy tính có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Đồ họa máy tính có mã số CT203E, số tín chỉ là 3 (Tự chọn), số tiết là 30 LT, 30 TH.","Học phần ""Đồ họa máy tính"" trong chương trình đào tạo ngành Khoa học máy tính có thông tin như sau:

- Mã số: CT203E
- Số tín chỉ: 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/73_7480101_KhoaHocMayTinh.pdf)",73_7480101_KhoaHocMayTinh.md,True
Q045,"Chuẩn đầu ra (PLO) thuộc phần ""Khối kiến thức cơ sở ngành"" của ngành Khoa học máy tính gồm những nội dung gì?",academic_program,Đề xuất phương pháp giải quyết những bài toán được khái quát hóa từ những vấn đề thực tế dựa trên kiến thức nền tảng về công nghệ thông tin và toán ứng dụng trong khoa học máy tính (PLO3) Vận dụng các kiến thức cơ bản về máy tính và các kỹ thuật lập trình để xây dựng ứng dụng công nghệ thông tin. (PLO4),"Chào bạn, với tư cách là trợ lý ảo tư vấn học vụ của Trường Đại học Cần Thơ, mình xin giải đáp thắc mắc của bạn về chuẩn đầu ra (PLO) thuộc khối kiến thức cơ sở ngành của ngành Khoa học máy tính như sau:

Chuẩn đầu ra (PLO) thuộc khối kiến thức cơ sở ngành bao gồm các nội dung cụ thể sau:

*   **PLO3:** Đề xuất phương pháp giải quyết những bài toán được khái quát hóa từ những vấn đề thực tế dựa trên kiến thức nền tảng về công nghệ thông tin và toán ứng dụng trong khoa học máy tính.
*   **PLO4:** Vận dụng các kiến thức cơ bản về máy tính và các kỹ thuật lập trình để xây dựng ứng dụng công nghệ thông tin.

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/3. Chuẩn đầu ra (PLOs)/3.1 Kiến thức/3.1.2 Khối kiến thức cơ sở ngành](/api/pdfs/73_7480101_KhoaHocMayTinh.pdf)",73_7480101_KhoaHocMayTinh.md,True
Q046,"Học phần ""Nền tảng An ninh mạng"" (ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao) yêu cầu học phần tiên quyết nào?",academic_program,"Học phần ""Nền tảng An ninh mạng"" yêu cầu học phần tiên quyết: CT106H.","Chào bạn, dựa trên thông tin về chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao (mã ngành 7480103C), học phần **""Nền tảng An ninh mạng""** (mã số: CT228H) có yêu cầu học phần tiên quyết là:

* **Mạng máy tính** (mã số: CT106H)

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/71_7480103C_KyThuatPhanMem_CTCLC.pdf)",71_7480103C_KyThuatPhanMem_CTCLC.md,True
Q047,"Trong chương trình đào tạo ngành Công nghệ thông tin, học phần có mã số CT202 tên là gì?",academic_program,"Học phần có mã số CT202 là ""Nguyên lý máy học"".","Trong chương trình đào tạo ngành Công nghệ thông tin, học phần có mã số **CT202** có tên là: **Nguyên lý máy học**.

---
📌 **Nguồn tham khảo:** [Khối kiến thức chuyên ngành](/api/pdfs/66_7480201_CongNgheThongTin.pdf)",66_7480201_CongNgheThongTin.md,True
Q048,Mục tiêu đào tạo chung của ngành Khoa học máy tính là gì?,academic_program,"Chương trình Khoa học máy tính trình độ đại học đào tạo những kỹ sư có kiến thức tổng quát về khoa học máy tính, kỹ năng lập trình đa dạng và vận dụng chúng vào các vấn đề thực tiễn đáp ứng yêu cầu phục vụ và phát triển kinh tế - xã hội; có kiến thức về khoa học chính trị, xã hội, pháp luật, giáo dục thể chất, kiến thức về quốc phòng và an ninh và năng lực ngoại ngữ. Kỹ sư Khoa học máy tính có kiến thức cốt lõi ngành Khoa học máy tính và kiến thức chuyên sâu để trở thành những chuyên gia về khoa học dữ liệu: phân tích số liệu và khai thác dữ liệu; chuyên gia xử lý ảnh và thị giác máy tính; chuyên gia tư vấn thiết kế các giải pháp liên quan đến công nghệ thông tin nói chung. Ngoài ra, sinh viên sau khi ra trường có đủ kiến thức và kỹ năng cần thiết để thích ứng với sự thay đổi của công nghệ mới, có năng lực làm việc nhóm, làm việc hợp tác, có năng lực tự học, tự nghiên cứu, phản biện các vấn đề chuyên sâu thuộc lĩnh vực công nghệ thông tin và ứng dụng liên quan cũng như có thể tiếp tục học tập ở bậc đào tạo sau đại học.","Mục tiêu đào tạo chung của ngành Khoa học máy tính trình độ đại học tại Trường Đại học Cần Thơ như sau:

Chương trình đào tạo những kỹ sư có kiến thức tổng quát về khoa học máy tính, kỹ năng lập trình đa dạng và vận dụng chúng vào các vấn đề thực tiễn đáp ứng yêu cầu phục vụ và phát triển kinh tế - xã hội; có kiến thức về khoa học chính trị, xã hội, pháp luật, giáo dục thể chất, kiến thức về quốc phòng và an ninh và năng lực ngoại ngữ.

Kỹ sư Khoa học máy tính có kiến thức cốt lõi ngành Khoa học máy tính và kiến thức chuyên sâu để trở thành những chuyên gia về khoa học dữ liệu: phân tích số liệu và khai thác dữ liệu; chuyên gia xử lý ảnh và thị giác máy tính; chuyên gia tư vấn thiết kế các giải pháp liên quan đến công nghệ thông tin nói chung. Ngoài ra, sinh viên sau khi ra trường có đủ kiến thức và kỹ năng cần thiết để thích ứng với sự thay đổi của công nghệ mới, có năng lực làm việc nhóm, làm việc hợp tác, có năng lực tự học, tự nghiên cứu, phản biện các vấn đề chuyên sâu thuộc lĩnh vực công nghệ thông tin và ứng dụng liên quan cũng như có thể tiếp tục học tập ở bậc đào tạo sau đại học.

---
📌 **Nguồn tham khảo:** [2. Mục tiêu đào tạo]( /api/pdfs/73_7480101_KhoaHocMayTinh.pdf)",73_7480101_KhoaHocMayTinh.md,True
